,goog_publishedat,goog_sentiment,goog_sentiment_score
1475,2024-12-21,negative,0.4688054621219635
1476,2024-12-21,neutral,0.0
1477,2024-12-21,neutral,0.0
1478,2024-12-21,neutral,0.0
1479,2024-12-20,neutral,0.0
1480,2024-12-20,neutral,0.0
1481,2024-12-20,neutral,0.0
1482,2024-12-20,neutral,0.0
1483,2024-12-20,neutral,0.0
1484,2024-12-19,neutral,0.0
1485,2024-12-19,neutral,0.0
1486,2024-12-19,negative,0.9331381916999817
1487,2024-12-19,positive,0.8575800657272339
1488,2024-12-19,neutral,0.0
1489,2024-12-18,negative,0.9507700204849243
1490,2024-12-18,negative,0.999884843826294
1491,2024-12-18,neutral,0.0
1492,2024-12-18,positive,0.9960361123085022
1493,2024-12-18,neutral,0.0
1494,2024-12-17,neutral,0.0
1495,2024-12-17,neutral,0.0
1496,2024-12-17,neutral,0.0
1497,2024-12-17,neutral,0.0
1498,2024-12-17,neutral,0.0
1499,2024-12-16,neutral,0.0
1500,2024-12-16,positive,1.0
1501,2024-12-16,neutral,0.0
1502,2024-12-16,neutral,0.0
1503,2024-12-16,neutral,0.0
1504,2024-12-15,neutral,0.0
1505,2024-12-15,neutral,0.0
1506,2024-12-15,negative,0.9741094708442688
1507,2024-12-15,neutral,0.0
1508,2024-12-15,positive,0.9986769556999207
1509,2024-12-14,neutral,0.0
1510,2024-12-14,neutral,0.0
1511,2024-12-14,positive,0.9996901750564575
1512,2024-12-14,neutral,0.0
1513,2024-12-14,negative,0.9441054463386536
1514,2024-12-13,neutral,0.0
1515,2024-12-13,neutral,0.0
1516,2024-12-13,neutral,0.0
1517,2024-12-13,neutral,0.0
1518,2024-12-13,neutral,0.0
1519,2024-12-12,neutral,0.0
1520,2024-12-12,neutral,0.0
1521,2024-12-12,neutral,0.0
1522,2024-12-12,neutral,0.0
1523,2024-12-12,neutral,0.0
1524,2024-12-11,positive,0.9395525455474854
1525,2024-12-11,positive,0.9999961853027344
1526,2024-12-11,neutral,0.0
1527,2024-12-11,neutral,0.0
1528,2024-12-11,positive,0.9999994039535522
1529,2024-12-10,neutral,0.0
1530,2024-12-10,neutral,0.0
1531,2024-12-10,negative,0.9999659061431885
1532,2024-12-10,neutral,0.0
1533,2024-12-10,neutral,0.0
1534,2024-12-09,positive,0.9999918937683105
1535,2024-12-09,positive,0.9999997615814209
1536,2024-12-09,neutral,0.0
1537,2024-12-09,positive,0.9999945163726807
1538,2024-12-09,neutral,0.0
1539,2024-12-08,neutral,0.0
1540,2024-12-08,neutral,0.0
1541,2024-12-08,positive,0.9999946355819702
1542,2024-12-08,neutral,0.0
1543,2024-12-08,positive,0.9997541308403015
1544,2024-12-07,neutral,0.0
1545,2024-12-07,neutral,0.0
1546,2024-12-07,neutral,0.0
1547,2024-12-07,neutral,0.0
1548,2024-12-07,neutral,0.0
1549,2024-12-06,neutral,0.0
1550,2024-12-06,neutral,0.0
1551,2024-12-06,negative,0.9999967813491821
1552,2024-12-06,neutral,0.0
1553,2024-12-06,neutral,0.0
1554,2024-12-05,neutral,0.0
1555,2024-12-05,positive,0.9532395601272583
1556,2024-12-05,neutral,0.0
1557,2024-12-05,neutral,0.0
1558,2024-12-05,neutral,0.0
1559,2024-12-04,neutral,0.0
1560,2024-12-04,neutral,0.0
1561,2024-12-04,neutral,0.0
1562,2024-12-04,neutral,0.0
1563,2024-12-04,neutral,0.0
1564,2024-12-03,positive,0.9999998807907104
1565,2024-12-03,neutral,0.0
1566,2024-12-03,positive,0.9712352156639099
1567,2024-12-03,neutral,0.0
1568,2024-12-03,neutral,0.0
1569,2024-12-02,neutral,0.0
1570,2024-12-02,neutral,0.0
1571,2024-12-02,neutral,0.0
1572,2024-12-02,positive,0.7915602922439575
1573,2024-12-02,neutral,0.0
1574,2024-12-01,positive,0.9273234605789185
1575,2024-12-01,positive,1.0
1576,2024-12-01,neutral,0.0
1577,2024-12-01,positive,0.9643442630767822
1578,2024-12-01,neutral,0.0
1579,2024-11-30,neutral,0.0
1580,2024-11-30,neutral,0.0
1581,2024-11-30,neutral,0.0
1582,2024-11-30,neutral,0.0
1583,2024-11-30,neutral,0.0
1584,2024-11-29,neutral,0.0
1585,2024-11-29,neutral,0.0
1586,2024-11-29,positive,0.9998594522476196
1587,2024-11-29,neutral,0.0
1588,2024-11-29,neutral,0.0
1589,2024-11-28,negative,0.8495092391967773
1590,2024-11-28,neutral,0.0
1591,2024-11-28,negative,0.9986180067062378
1592,2024-11-27,neutral,0.0
1593,2024-11-27,neutral,0.0
1594,2024-11-27,neutral,0.0
1595,2024-11-27,negative,0.974013090133667
1596,2024-11-27,neutral,0.0
1597,2024-11-26,neutral,0.0
1598,2024-11-26,neutral,0.0
1599,2024-11-26,neutral,0.0
1600,2024-11-26,negative,0.993969202041626
1601,2024-11-26,neutral,0.0
1602,2024-11-25,neutral,0.0
1603,2024-11-25,negative,0.8808786273002625
1604,2024-11-25,neutral,0.0
1605,2024-11-25,neutral,0.0
1606,2024-11-25,positive,1.0
1607,2024-11-24,neutral,0.0
1608,2024-11-24,neutral,0.0
1609,2024-11-24,positive,0.9947723746299744
1610,2024-11-24,positive,0.9976391792297363
1611,2024-11-24,neutral,0.0
1612,2024-11-23,neutral,0.0
1613,2024-11-23,negative,0.9521482586860657
1614,2024-11-23,negative,0.8308690190315247
1615,2024-11-23,negative,0.9975811243057251
1616,2024-11-23,neutral,0.0
1617,2024-11-22,negative,0.9998373985290527
1618,2024-11-22,neutral,0.0
1619,2024-11-22,positive,0.8407430648803711
1620,2024-11-22,positive,1.0
1621,2024-11-22,positive,0.9993515610694885
1622,2024-11-21,neutral,0.0
1623,2024-11-21,neutral,0.0
1624,2024-11-21,neutral,0.0
1625,2024-11-21,positive,0.8045569062232971
1626,2024-11-21,negative,0.9999703168869019
1627,2024-11-20,positive,0.9999121427536011
1628,2024-11-20,neutral,0.0
1629,2024-11-20,neutral,0.0
1630,2024-11-20,positive,0.6303740739822388
1631,2024-11-20,positive,0.9992411136627197
1632,2024-11-19,neutral,0.0
1633,2024-11-19,neutral,0.0
1634,2024-11-19,positive,0.9977200627326965
1635,2024-11-19,negative,0.9999983310699463
1636,2024-11-19,neutral,0.0
1637,2024-11-18,neutral,0.0
1638,2024-11-18,neutral,0.0
1639,2024-11-18,positive,0.9999071359634399
1640,2024-11-18,neutral,0.0
1641,2024-11-18,neutral,0.0
1642,2024-11-17,neutral,0.0
1643,2024-11-17,neutral,0.0
1644,2024-11-17,negative,0.9999455213546753
1645,2024-11-17,neutral,0.0
1646,2024-11-17,neutral,0.0
1647,2024-11-16,neutral,0.0
1648,2024-11-16,neutral,0.0
1649,2024-11-16,negative,0.999886155128479
1650,2024-11-16,neutral,0.0
1651,2024-11-16,neutral,0.0
1652,2024-11-15,neutral,0.0
1653,2024-11-15,neutral,0.0
1654,2024-11-15,neutral,0.0
1655,2024-11-15,neutral,0.0
1656,2024-11-15,neutral,0.0
1657,2024-11-14,neutral,0.0
1658,2024-11-14,neutral,0.0
1659,2024-11-14,neutral,0.0
1660,2024-11-14,neutral,0.0
1661,2024-11-14,neutral,0.0
1662,2024-11-13,neutral,0.0
1663,2024-11-13,neutral,0.0
1664,2024-11-13,positive,0.7141633033752441
1665,2024-11-13,neutral,0.0
1666,2024-11-13,neutral,0.0
1667,2024-11-12,positive,0.9998070597648621
1668,2024-11-12,neutral,0.0
1669,2024-11-12,neutral,0.0
1670,2024-11-12,neutral,0.0
1671,2024-11-12,neutral,0.0
1672,2024-11-11,neutral,0.0
1673,2024-11-11,neutral,0.0
1674,2024-11-11,neutral,0.0
1675,2024-11-11,positive,0.6018685102462769
1676,2024-11-11,negative,0.9999997615814209
1677,2024-11-10,neutral,0.0
1678,2024-11-10,neutral,0.0
1679,2024-11-10,positive,0.9835832715034485
1680,2024-11-10,neutral,0.0
1681,2024-11-10,positive,0.9999897480010986
1682,2024-11-09,neutral,0.0
1683,2024-11-09,neutral,0.0
1684,2024-11-09,neutral,0.0
1685,2024-11-09,neutral,0.0
1686,2024-11-09,neutral,0.0
1687,2024-11-08,neutral,0.0
1688,2024-11-08,positive,0.999599277973175
1689,2024-11-08,neutral,0.0
1690,2024-11-08,neutral,0.0
1691,2024-11-08,neutral,0.0
1692,2024-11-07,neutral,0.0
1693,2024-11-07,neutral,0.0
1694,2024-11-07,neutral,0.0
1695,2024-11-07,neutral,0.0
1696,2024-11-07,neutral,0.0
1697,2024-11-06,neutral,0.0
1698,2024-11-06,neutral,0.0
1699,2024-11-06,negative,0.8094456195831299
1700,2024-11-06,neutral,0.0
1701,2024-11-06,neutral,0.0
1702,2024-11-05,neutral,0.0
1703,2024-11-05,neutral,0.0
1704,2024-11-05,positive,0.9939559102058411
1705,2024-11-05,positive,0.6672317385673523
1706,2024-11-05,neutral,0.0
1707,2024-11-04,neutral,0.0
1708,2024-11-04,neutral,0.0
1709,2024-11-04,neutral,0.0
1710,2024-11-04,positive,0.8427450060844421
1711,2024-11-04,positive,1.0
1712,2024-11-03,positive,0.9999998807907104
1713,2024-11-03,neutral,0.0
1714,2024-11-03,neutral,0.0
1715,2024-11-03,neutral,0.0
1716,2024-11-03,neutral,0.0
1717,2024-11-02,neutral,0.0
1718,2024-11-02,neutral,0.0
1719,2024-11-02,negative,0.9998726844787598
1720,2024-11-02,neutral,0.0
1721,2024-11-02,positive,0.5334916114807129
1722,2024-11-01,negative,0.9996322393417358
1723,2024-11-01,neutral,0.0
1724,2024-11-01,neutral,0.0
1725,2024-11-01,positive,0.9374959468841553
1726,2024-11-01,neutral,0.0
1727,2024-10-31,neutral,0.0
1728,2024-10-31,neutral,0.0
1729,2024-10-31,neutral,0.0
1730,2024-10-31,neutral,0.0
1731,2024-10-31,negative,0.9996416568756104
1732,2024-10-30,neutral,0.0
1733,2024-10-30,neutral,0.0
1734,2024-10-30,neutral,0.0
1735,2024-10-30,positive,0.9999946355819702
1736,2024-10-30,negative,0.746306836605072
1737,2024-10-29,neutral,0.0
1738,2024-10-29,neutral,0.0
1739,2024-10-29,positive,1.0
1740,2024-10-29,positive,0.8754317760467529
1741,2024-10-29,positive,1.0
1742,2024-10-28,neutral,0.0
1743,2024-10-28,neutral,0.0
1744,2024-10-28,neutral,0.0
1745,2024-10-28,neutral,0.0
1746,2024-10-28,neutral,0.0
1747,2024-10-27,neutral,0.0
1748,2024-10-27,neutral,0.0
1749,2024-10-27,neutral,0.0
1750,2024-10-27,neutral,0.0
1751,2024-10-26,neutral,0.0
1752,2024-10-26,positive,0.9895512461662292
1753,2024-10-26,neutral,0.0
1754,2024-10-26,neutral,0.0
1755,2024-10-26,neutral,0.0
1756,2024-10-25,neutral,0.0
1757,2024-10-25,neutral,0.0
1758,2024-10-25,neutral,0.0
1759,2024-10-25,neutral,0.0
1760,2024-10-25,neutral,0.0
1761,2024-10-24,neutral,0.0
1762,2024-10-24,neutral,0.0
1763,2024-10-24,negative,0.9999222755432129
1764,2024-10-24,neutral,0.0
1765,2024-10-24,neutral,0.0
1766,2024-10-23,negative,0.9983038902282715
1767,2024-10-23,neutral,0.0
1768,2024-10-23,negative,0.8381059169769287
1769,2024-10-23,neutral,0.0
1770,2024-10-23,neutral,0.0
1771,2024-10-22,negative,0.9998931884765625
1772,2024-10-22,positive,0.9948522448539734
1773,2024-10-22,positive,0.9999829530715942
1774,2024-10-22,neutral,0.0
1775,2024-10-22,neutral,0.0
1776,2024-10-21,neutral,0.0
1777,2024-10-21,neutral,0.0
1778,2024-10-21,neutral,0.0
1779,2024-10-21,neutral,0.0
1780,2024-10-21,neutral,0.0
1781,2024-10-20,neutral,0.0
1782,2024-10-20,negative,0.9999904632568359
1783,2024-10-20,neutral,0.0
1784,2024-10-20,negative,0.9526083469390869
1785,2024-10-20,negative,0.9999656677246094
1786,2024-10-19,neutral,0.0
1787,2024-10-19,neutral,0.0
1788,2024-10-19,neutral,0.0
1789,2024-10-19,neutral,0.0
1790,2024-10-19,positive,0.9244736433029175
1791,2024-10-18,negative,0.9999656677246094
1792,2024-10-18,neutral,0.0
1793,2024-10-18,neutral,0.0
1794,2024-10-18,neutral,0.0
1795,2024-10-18,neutral,0.0
1796,2024-10-17,positive,0.9999997615814209
1797,2024-10-17,positive,0.6920886635780334
1798,2024-10-17,neutral,0.0
1799,2024-10-17,neutral,0.0
1800,2024-10-17,neutral,0.0
1801,2024-10-16,negative,0.9999996423721313
1802,2024-10-16,neutral,0.0
1803,2024-10-16,negative,0.636920690536499
1804,2024-10-16,positive,0.7561609148979187
1805,2024-10-16,neutral,0.0
1806,2024-10-15,neutral,0.0
1807,2024-10-15,neutral,0.0
1808,2024-10-15,neutral,0.0
1809,2024-10-15,neutral,0.0
1810,2024-10-15,neutral,0.0
1811,2024-10-14,neutral,0.0
1812,2024-10-14,neutral,0.0
1813,2024-10-14,neutral,0.0
1814,2024-10-14,positive,0.9999911785125732
1815,2024-10-14,neutral,0.0
1816,2024-10-13,positive,0.9992068409919739
1817,2024-10-13,neutral,0.0
1818,2024-10-13,neutral,0.0
1819,2024-10-13,neutral,0.0
1820,2024-10-13,neutral,0.0
1821,2024-10-12,neutral,0.0
1822,2024-10-12,positive,0.9999783039093018
1823,2024-10-12,neutral,0.0
1824,2024-10-12,neutral,0.0
1825,2024-10-12,neutral,0.0
1826,2024-10-11,neutral,0.0
1827,2024-10-11,neutral,0.0
1828,2024-10-11,positive,0.9998654127120972
1829,2024-10-11,neutral,0.0
1830,2024-10-11,negative,0.7781587839126587
1831,2024-10-10,neutral,0.0
1832,2024-10-10,neutral,0.0
1833,2024-10-10,neutral,0.0
1834,2024-10-10,neutral,0.0
1835,2024-10-10,neutral,0.0
1836,2024-10-09,neutral,0.0
1837,2024-10-09,neutral,0.0
1838,2024-10-09,positive,0.9903615713119507
1839,2024-10-09,neutral,0.0
1840,2024-10-09,neutral,0.0
1841,2024-10-08,neutral,0.0
1842,2024-10-08,neutral,0.0
1843,2024-10-08,neutral,0.0
1844,2024-10-08,neutral,0.0
1845,2024-10-08,neutral,0.0
1846,2024-10-07,negative,0.9990020394325256
1847,2024-10-07,positive,0.9999945163726807
1848,2024-10-07,positive,1.0
1849,2024-10-07,neutral,0.0
1850,2024-10-07,neutral,0.0
1851,2024-10-06,neutral,0.0
1852,2024-10-06,neutral,0.0
1853,2024-10-06,negative,0.7685293555259705
1854,2024-10-06,positive,0.9996548891067505
1855,2024-10-06,neutral,0.0
1856,2024-10-05,positive,0.9989431500434875
1857,2024-10-05,positive,0.950328528881073
1858,2024-10-05,negative,0.9999985694885254
1859,2024-10-05,neutral,0.0
1860,2024-10-05,neutral,0.0
1861,2024-10-04,positive,0.5645468235015869
1862,2024-10-04,neutral,0.0
1863,2024-10-04,neutral,0.0
1864,2024-10-04,neutral,0.0
1865,2024-10-04,neutral,0.0
1866,2024-10-03,neutral,0.0
1867,2024-10-03,neutral,0.0
1868,2024-10-03,positive,0.9945957064628601
1869,2024-10-03,neutral,0.0
1870,2024-10-03,positive,0.5066938996315002
1871,2024-10-02,neutral,0.0
1872,2024-10-02,negative,0.9999984502792358
1873,2024-10-02,neutral,0.0
1874,2024-10-02,neutral,0.0
1875,2024-10-02,positive,0.5708454847335815
1876,2024-10-01,neutral,0.0
1877,2024-10-01,neutral,0.0
1878,2024-10-01,positive,1.0
1879,2024-10-01,positive,0.9999866485595703
1880,2024-10-01,neutral,0.0
1881,2024-09-30,neutral,0.0
1882,2024-09-30,negative,0.9356117844581604
1883,2024-09-30,neutral,0.0
1884,2024-09-30,positive,0.9832354784011841
1885,2024-09-30,positive,0.9836035966873169
1886,2024-09-29,neutral,0.0
1887,2024-09-29,neutral,0.0
1888,2024-09-29,negative,0.9972440004348755
1889,2024-09-29,neutral,0.0
1890,2024-09-28,neutral,0.0
1891,2024-09-28,negative,0.6140106320381165
1892,2024-09-28,neutral,0.0
1893,2024-09-28,positive,0.9873712062835693
1894,2024-09-28,positive,0.9892280101776123
1895,2024-09-27,neutral,0.0
1896,2024-09-27,positive,0.9368701577186584
1897,2024-09-27,neutral,0.0
1898,2024-09-27,negative,0.998907208442688
1899,2024-09-27,neutral,0.0
1900,2024-09-26,neutral,0.0
1901,2024-09-26,neutral,0.0
1902,2024-09-26,neutral,0.0
1903,2024-09-26,positive,0.9987137317657471
1904,2024-09-26,negative,0.8831340670585632
1905,2024-09-25,neutral,0.0
1906,2024-09-25,neutral,0.0
1907,2024-09-25,neutral,0.0
1908,2024-09-25,neutral,0.0
1909,2024-09-25,negative,0.9959900975227356
1910,2024-09-24,neutral,0.0
1911,2024-09-24,neutral,0.0
1912,2024-09-24,neutral,0.0
1913,2024-09-24,neutral,0.0
1914,2024-09-24,negative,0.7171497941017151
1915,2024-09-23,negative,0.9994151592254639
1916,2024-09-23,neutral,0.0
1917,2024-09-23,neutral,0.0
1918,2024-09-23,neutral,0.0
1919,2024-09-23,positive,0.9998348951339722
1920,2024-09-22,neutral,0.0
1921,2024-09-22,neutral,0.0
1922,2024-09-22,neutral,0.0
1923,2024-09-22,neutral,0.0
1924,2024-09-22,neutral,0.0
1925,2024-09-21,neutral,0.0
1926,2024-09-21,neutral,0.0
1927,2024-09-21,neutral,0.0
1928,2024-09-21,neutral,0.0
1929,2024-09-21,neutral,0.0
1930,2024-09-20,positive,0.9999997615814209
1931,2024-09-20,neutral,0.0
1932,2024-09-20,neutral,0.0
1933,2024-09-20,neutral,0.0
1934,2024-09-20,negative,0.8976351618766785
1935,2024-09-19,neutral,0.0
1936,2024-09-19,neutral,0.0
1937,2024-09-19,neutral,0.0
1938,2024-09-19,neutral,0.0
1939,2024-09-19,neutral,0.0
1940,2024-09-18,neutral,0.0
1941,2024-09-18,positive,0.9959810972213745
1942,2024-09-18,neutral,0.0
1943,2024-09-18,neutral,0.0
1944,2024-09-18,negative,0.9999984502792358
1945,2024-09-17,neutral,0.0
1946,2024-09-17,positive,0.9412887096405029
1947,2024-09-17,negative,0.9996492862701416
1948,2024-09-17,neutral,0.0
1949,2024-09-17,neutral,0.0
1950,2024-09-16,neutral,0.0
1951,2024-09-16,neutral,0.0
1952,2024-09-16,neutral,0.0
1953,2024-09-16,neutral,0.0
1954,2024-09-16,neutral,0.0
1955,2024-09-15,positive,0.999764621257782
1956,2024-09-15,neutral,0.0
1957,2024-09-15,neutral,0.0
1958,2024-09-15,neutral,0.0
1959,2024-09-15,negative,0.9730234146118164
1960,2024-09-14,neutral,0.0
1961,2024-09-14,neutral,0.0
1962,2024-09-14,neutral,0.0
1963,2024-09-14,neutral,0.0
1964,2024-09-14,neutral,0.0
1965,2024-09-13,neutral,0.0
1966,2024-09-13,neutral,0.0
1967,2024-09-13,neutral,0.0
1968,2024-09-13,neutral,0.0
1969,2024-09-13,positive,0.9999810457229614
1970,2024-09-12,positive,0.9998514652252197
1971,2024-09-12,positive,0.9999605417251587
1972,2024-09-12,neutral,0.0
1973,2024-09-12,neutral,0.0
1974,2024-09-12,neutral,0.0
1975,2024-09-11,neutral,0.0
1976,2024-09-11,neutral,0.0
1977,2024-09-11,neutral,0.0
1978,2024-09-11,neutral,0.0
1979,2024-09-11,neutral,0.0
1980,2024-09-10,neutral,0.0
1981,2024-09-10,neutral,0.0
1982,2024-09-10,neutral,0.0
1983,2024-09-10,neutral,0.0
1984,2024-09-10,neutral,0.0
1985,2024-09-09,neutral,0.0
1986,2024-09-09,neutral,0.0
1987,2024-09-09,neutral,0.0
1988,2024-09-09,negative,0.9996129870414734
1989,2024-09-09,neutral,0.0
1990,2024-09-08,neutral,0.0
1991,2024-09-08,neutral,0.0
1992,2024-09-08,neutral,0.0
1993,2024-09-08,positive,1.0
1994,2024-09-08,positive,1.0
1995,2024-09-07,positive,0.9998807907104492
1996,2024-09-07,neutral,0.0
1997,2024-09-07,neutral,0.0
1998,2024-09-07,positive,0.8219959139823914
1999,2024-09-07,positive,0.9999998807907104
2000,2024-09-06,neutral,0.0
2001,2024-09-06,neutral,0.0
2002,2024-09-06,negative,0.9932816028594971
2003,2024-09-06,neutral,0.0
2004,2024-09-06,negative,0.3998284935951233
2005,2024-09-05,positive,0.9999997615814209
2006,2024-09-05,negative,0.6128053665161133
2007,2024-09-05,neutral,0.0
2008,2024-09-05,neutral,0.0
2009,2024-09-05,neutral,0.0
2010,2024-09-04,neutral,0.0
2011,2024-09-04,neutral,0.0
2012,2024-09-04,negative,0.999988317489624
2013,2024-09-04,neutral,0.0
2014,2024-09-04,neutral,0.0
2015,2024-09-03,neutral,0.0
2016,2024-09-03,negative,0.9970945119857788
2017,2024-09-03,neutral,0.0
2018,2024-09-03,neutral,0.0
2019,2024-09-03,neutral,0.0
2020,2024-09-02,neutral,0.0
2021,2024-09-02,positive,0.9993589520454407
2022,2024-09-02,negative,0.9996930360794067
2023,2024-09-02,neutral,0.0
2024,2024-09-02,neutral,0.0
2025,2024-09-01,positive,0.9894988536834717
2026,2024-09-01,neutral,0.0
2027,2024-09-01,positive,0.9999895095825195
2028,2024-09-01,positive,0.6217778325080872
2029,2024-09-01,neutral,0.0
2030,2024-08-31,positive,0.9999998807907104
2031,2024-08-31,neutral,0.0
2032,2024-08-31,neutral,0.0
2033,2024-08-31,neutral,0.0
2034,2024-08-31,positive,0.6729599237442017
2035,2024-08-30,neutral,0.0
2036,2024-08-30,negative,0.953403651714325
2037,2024-08-30,positive,0.9985705614089966
2038,2024-08-30,negative,0.8302081823348999
2039,2024-08-30,neutral,0.0
2040,2024-08-29,neutral,0.0
2041,2024-08-29,positive,0.8199991583824158
2042,2024-08-29,neutral,0.0
2043,2024-08-29,neutral,0.0
2044,2024-08-29,negative,0.9966974258422852
2045,2024-08-28,neutral,0.0
2046,2024-08-28,neutral,0.0
2047,2024-08-28,neutral,0.0
2048,2024-08-28,neutral,0.0
2049,2024-08-28,neutral,0.0
2050,2024-08-27,neutral,0.0
2051,2024-08-27,neutral,0.0
2052,2024-08-27,neutral,0.0
2053,2024-08-27,neutral,0.0
2054,2024-08-27,neutral,0.0
2055,2024-08-26,neutral,0.0
2056,2024-08-26,neutral,0.0
2057,2024-08-26,negative,0.9999721050262451
2058,2024-08-26,negative,0.5753923058509827
2059,2024-08-26,neutral,0.0
2060,2024-08-25,neutral,0.0
2061,2024-08-25,neutral,0.0
2062,2024-08-25,neutral,0.0
2063,2024-08-25,neutral,0.0
2064,2024-08-25,neutral,0.0
2065,2024-08-24,neutral,0.0
2066,2024-08-24,negative,0.9999094009399414
2067,2024-08-24,negative,0.9999939203262329
2068,2024-08-24,negative,0.9999939203262329
2069,2024-08-24,neutral,0.0
2070,2024-08-23,negative,0.7508663535118103
2071,2024-08-23,positive,0.9985716342926025
2072,2024-08-23,positive,1.0
2073,2024-08-23,neutral,0.0
2074,2024-08-23,positive,0.9954190254211426
2075,2024-08-22,neutral,0.0
2076,2024-08-22,neutral,0.0
2077,2024-08-22,neutral,0.0
2078,2024-08-22,neutral,0.0
2079,2024-08-22,neutral,0.0
2080,2024-08-21,neutral,0.0
2081,2024-08-21,neutral,0.0
2082,2024-08-21,neutral,0.0
2083,2024-08-21,neutral,0.0
2084,2024-08-21,positive,0.9999735355377197
2085,2024-08-20,neutral,0.0
2086,2024-08-20,negative,0.7938080430030823
2087,2024-08-20,positive,0.9706741571426392
2088,2024-08-20,negative,0.9978396892547607
2089,2024-08-20,neutral,0.0
2090,2024-08-19,neutral,0.0
2091,2024-08-19,positive,0.631648600101471
2092,2024-08-19,positive,0.9090930819511414
2093,2024-08-19,neutral,0.0
2094,2024-08-19,neutral,0.0
2095,2024-08-18,neutral,0.0
2096,2024-08-18,neutral,0.0
2097,2024-08-18,neutral,0.0
2098,2024-08-18,positive,0.9999955892562866
2099,2024-08-18,negative,0.9989510774612427
2100,2024-08-17,neutral,0.0
2101,2024-08-17,neutral,0.0
2102,2024-08-17,positive,0.9950697422027588
2103,2024-08-17,positive,0.5528010129928589
2104,2024-08-17,neutral,0.0
2105,2024-08-16,neutral,0.0
2106,2024-08-16,negative,0.8870844841003418
2107,2024-08-16,neutral,0.0
2108,2024-08-16,neutral,0.0
2109,2024-08-16,neutral,0.0
2110,2024-08-15,neutral,0.0
2111,2024-08-15,neutral,0.0
2112,2024-08-15,positive,0.9999901056289673
2113,2024-08-15,neutral,0.0
2114,2024-08-15,neutral,0.0
2115,2024-08-14,neutral,0.0
2116,2024-08-14,positive,0.9999871253967285
2117,2024-08-14,neutral,0.0
2118,2024-08-14,negative,0.992882251739502
2119,2024-08-14,neutral,0.0
2120,2024-08-13,positive,0.7246078848838806
2121,2024-08-13,neutral,0.0
2122,2024-08-13,neutral,0.0
2123,2024-08-13,positive,0.996269941329956
2124,2024-08-13,neutral,0.0
2125,2024-08-12,neutral,0.0
2126,2024-08-12,neutral,0.0
2127,2024-08-12,neutral,0.0
2128,2024-08-12,positive,0.9999821186065674
2129,2024-08-12,neutral,0.0
2130,2024-08-11,neutral,0.0
2131,2024-08-11,neutral,0.0
2132,2024-08-11,neutral,0.0
2133,2024-08-11,neutral,0.0
2134,2024-08-11,neutral,0.0
2135,2024-08-10,neutral,0.0
2136,2024-08-10,neutral,0.0
2137,2024-08-10,neutral,0.0
2138,2024-08-10,neutral,0.0
2139,2024-08-10,neutral,0.0
2140,2024-08-09,positive,0.9464057087898254
2141,2024-08-09,neutral,0.0
2142,2024-08-09,negative,0.9885210990905762
2143,2024-08-09,neutral,0.0
2144,2024-08-09,neutral,0.0
2145,2024-08-08,neutral,0.0
2146,2024-08-08,neutral,0.0
2147,2024-08-08,neutral,0.0
2148,2024-08-08,neutral,0.0
2149,2024-08-08,positive,0.8401642441749573
2150,2024-08-07,neutral,0.0
2151,2024-08-07,positive,0.9998615980148315
2152,2024-08-07,neutral,0.0
2153,2024-08-07,positive,0.9999988079071045
2154,2024-08-07,negative,0.9792815446853638
2155,2024-08-06,neutral,0.0
2156,2024-08-06,positive,0.9999995231628418
2157,2024-08-06,positive,0.9765653014183044
2158,2024-08-06,neutral,0.0
2159,2024-08-06,positive,0.999406099319458
2160,2024-08-05,neutral,0.0
2161,2024-08-05,neutral,0.0
2162,2024-08-05,negative,0.9999934434890747
2163,2024-08-05,positive,0.9991006851196289
2164,2024-08-05,neutral,0.0
2165,2024-08-04,neutral,0.0
2166,2024-08-04,neutral,0.0
2167,2024-08-04,neutral,0.0
2168,2024-08-04,positive,0.5681802034378052
2169,2024-08-04,negative,0.9999544620513916
2170,2024-08-03,negative,0.9427571892738342
2171,2024-08-03,neutral,0.0
2172,2024-08-03,neutral,0.0
2173,2024-08-03,negative,0.8965452313423157
2174,2024-08-03,neutral,0.0
2175,2024-08-02,negative,0.9999346733093262
2176,2024-08-02,negative,0.988307774066925
2177,2024-08-02,neutral,0.0
2178,2024-08-02,neutral,0.0
2179,2024-08-02,neutral,0.0
2180,2024-08-01,neutral,0.0
2181,2024-08-01,neutral,0.0
2182,2024-08-01,neutral,0.0
2183,2024-07-31,neutral,0.0
2184,2024-07-31,neutral,0.0
2185,2024-07-31,neutral,0.0
2186,2024-07-31,neutral,0.0
2187,2024-07-31,neutral,0.0
2188,2024-07-30,negative,0.7339330315589905
2189,2024-07-30,negative,0.8264421820640564
2190,2024-07-30,neutral,0.0
2191,2024-07-30,positive,0.9999992847442627
2192,2024-07-30,negative,0.9053360819816589
2193,2024-07-29,neutral,0.0
2194,2024-07-29,neutral,0.0
2195,2024-07-29,neutral,0.0
2196,2024-07-29,neutral,0.0
2197,2024-07-29,negative,0.9986874461174011
2198,2024-07-28,positive,0.6241579055786133
2199,2024-07-28,neutral,0.0
2200,2024-07-28,neutral,0.0
2201,2024-07-28,neutral,0.0
2202,2024-07-28,positive,0.9991611242294312
2203,2024-07-27,positive,0.9999998807907104
2204,2024-07-27,neutral,0.0
2205,2024-07-27,neutral,0.0
2206,2024-07-27,neutral,0.0
